Index 11 Population 0 Rate 0.0526318 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0434785 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -23.8039
Index 12 Population 0 Rate 8.0416e-09 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0652177 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -25.1169
Index 13 Population 0 Rate 2.37157e-09 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0434789 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -26.1707
Index 0 Population 0 Rate 0.0526321 Fixes 0 Provisional 1 9 Removed 0 Population 1 Rate 0.173913 Fixes 7 0 1 2 3 4 7 8 Provisional 1 5 Removed 0 Likelihood -15.2812
Index 1 Population 0 Rate 0.0526317 Fixes 0 Provisional 1 9 Removed 0 Population 1 Rate 0.152174 Fixes 7 0 1 2 3 4 7 8 Provisional 1 5 Removed 1 Likelihood -17.4397
Index 2 Population 0 Rate 2.02782e-09 Fixes 0 Provisional 1 9 Removed 1 Population 1 Rate 0.173911 Fixes 7 0 1 2 3 4 7 8 Provisional 1 5 Removed 0 Likelihood -15.8562
Index 3 Population 0 Rate 1.96763e-09 Fixes 0 Provisional 1 9 Removed 1 Population 1 Rate 0.152177 Fixes 7 0 1 2 3 4 7 8 Provisional 1 5 Removed 1 Likelihood -18.0147
Index 0 Population 0 Rate 0.31579 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0652172 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -10.9161
Index 1 Population 0 Rate 0.315789 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0434784 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -11.9699
Index 2 Population 0 Rate 0.263157 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0652175 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -12.4027
Index 3 Population 0 Rate 0.263157 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0434781 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -13.4566
Index 4 Population 0 Rate 0.210527 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0652171 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -14.5635
Index 5 Population 0 Rate 0.210526 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0434782 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -15.6173
Index 6 Population 0 Rate 0.157895 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0652172 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -17.1002
Index 7 Population 0 Rate 0.157896 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0434779 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -18.154
Index 8 Population 0 Rate 0.105263 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0652176 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -19.8725
Index 9 Population 0 Rate 0.105263 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0434783 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -20.9263
Index 10 Population 0 Rate 0.0526319 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -22.7501
Index 11 Population 0 Rate 0.0526318 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0434778 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -23.8039
Index 12 Population 0 Rate 6.04032e-10 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0652061 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -25.1169
Index 13 Population 0 Rate 1.0993e-08 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0434977 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -26.1707
Index 0 Population 0 Rate 8.62889e-09 Fixes 0 Provisional 0 Removed 0 Population 1 Rate 0.195619 Fixes 8 0 1 2 3 4 7 8 9 Provisional 1 5 Removed 0 Likelihood -15.6827
Index 1 Population 0 Rate 4.96092e-10 Fixes 0 Provisional 0 Removed 0 Population 1 Rate 0.173904 Fixes 8 0 1 2 3 4 7 8 9 Provisional 1 5 Removed 1 Likelihood -17.9665
